date,lane,cc_id,num_bifurcations,num_mergers,wave_length,cluster
2022-12-02,3,28,1,1,0.4997396987301599,0
2022-12-02,3,29,0,0,0.0470072153353839,0
2022-12-02,3,30,0,0,0.1613380233307637,0
2022-12-02,3,31,0,1,0.1934228098106203,0
2022-12-02,3,32,0,0,0.0546552045063606,0
2022-12-02,3,33,0,0,0.2038035032477623,0
2022-12-02,3,34,0,0,0.0432037993692233,0
2022-12-02,3,35,0,0,0.4748760359797117,0
2022-12-02,3,36,0,0,0.0730198498600955,0
2022-12-02,3,37,5,4,1.7585632342453223,2
2022-12-02,3,38,0,0,0.0361679811226025,0
2022-12-02,3,39,0,0,0.0288274593456847,0
2022-12-02,3,40,0,0,0.1205586508154041,0
2022-12-02,3,41,0,0,2.2357983401613453,0
2022-12-02,3,42,0,0,0.5313841493109734,0
2022-12-02,3,43,0,0,0.0882703629001042,0
2022-12-02,3,44,1,1,0.5845635002787546,0
2022-12-02,3,45,0,0,0.0493491865562347,0
2022-12-02,3,46,0,0,0.0289585683793092,0
2022-12-02,3,47,0,0,0.0517541778004826,0
2022-12-02,3,48,0,0,0.0300985660286841,0
2022-12-02,3,49,2,2,1.1506867173428077,0
2022-12-02,3,50,0,0,0.2828562795520497,0
